Edge name,partner1,partner2,Edge Type,Spearman corr pval (metatreatment1),Spearman corr pval (metatreatment2),Spearman corr pval (metatreatment3),Spearman corr pval (metatreatment4),Spearman corr pval (metatreatment5),Spearman corr pval (metatreatment6),Combined corr Pvalue,Corr Coefficient (metatreatment1),Corr Coefficient (metatreatment2),Corr Coefficient (metatreatment3),Corr Coefficient (metatreatment4),Corr Coefficient (metatreatment5),Corr Coefficient (metatreatment6),Mean Corr Coefficient,Combined corr FDR,partner1 name,partner1_MedianValue (Experiment1),partner1_MedianValue (Experiment2),partner1_MeanValue (Experiment1),partner1_MeanValue (Experiment2),partner1_MedianLog2FoldChange (Experiment1),partner1_MedianLog2FoldChange (Experiment2),partner1_MeanLog2FoldChange (Experiment1),partner1_MeanLog2FoldChange (Experiment2),partner2 name,partner2_MedianValue (Experiment1),partner2_MedianValue (Experiment2),partner2_MeanValue (Experiment1),partner2_MeanValue (Experiment2),partner2_MedianLog2FoldChange (Experiment1),partner2_MedianLog2FoldChange (Experiment2),partner2_MeanLog2FoldChange (Experiment1),partner2_MeanLog2FoldChange (Experiment2),Correlations Passed Consistency Filter (All Agree),All Non-PUC Filters Passed,combined Coefficient correlation Direction,partner1_FC_direction,partner2_FC_direction,IfFoldChangeDirectionMatch,PUC,"Final Network Value (0: No edge, 1: Positive edge, -1: Negative edge)"
lipid88<==>lipid86,lipid88,lipid86,lipid_metab<==>lipid_metab,6.548558831120576e-05,0.0020082755054294677,6.548558831120576e-05,6.548558831120576e-05,0.0020082755054294677,6.548558831120576e-05,2.349003855671612e-16,0.9700772721497398,0.9047619047619048,0.9700772721497398,0.9700772721497398,0.9047619047619048,0.9700772721497398,0.9483054830204615,9.990866104960936e-14,lipid88,97.33172600500001,97.33172600500001,109.138845035,109.138845035,-1.601667700404658,-1.601667700404658,-1.4427398611073967,-1.4427398611073967,lipid86,308.989163,308.989163,462.7434694178125,462.7434694178125,-1.6945132077072604,-1.6945132077072604,-1.4855671426026384,-1.4855671426026384,True,True,1.0,-1.0,-1.0,1.0,1,1.0
lipid179<==>lipid197,lipid179,lipid197,lipid_metab<==>lipid_metab,0.004512385603651026,0.0038503204637324114,0.02800493915307187,0.004512385603651026,0.0038503204637324114,0.02800493915307187,4.909168949529617e-08,0.8742671711966791,0.8809523809523809,0.7619047619047619,0.8742671711966791,0.8809523809523809,0.7619047619047619,0.8390414380179406,9.390409018405793e-07,lipid179,187.0691081,187.0691081,168.157143505625,168.157143505625,2.1099652215298406,2.1099652215298406,2.037694286961796,2.037694286961796,lipid197,595.8554213,595.8554213,637.1126560937499,637.1126560937499,1.3294689171156442,1.3294689171156442,1.2761391556050552,1.2761391556050552,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000030059<==>ENSMUSG00000028559,ENSMUSG00000030059,ENSMUSG00000028559,RNAseq<==>RNAseq,0.0002604000243872527,0.006530017254715304,0.07098765432098764,0.0002604000243872527,0.006530017254715304,0.07098765432098764,4.697654800311655e-09,0.9523809523809523,0.8571428571428571,0.6666666666666666,0.9523809523809523,0.8571428571428571,0.6666666666666666,0.8253968253968252,5.460622425054794e-08,ENSMUSG00000030059,13.992636635,13.992636635,26.1956326245,26.1956326245,3.031291837185457,3.031291837185457,2.8946095401564524,2.8946095401564524,ENSMUSG00000028559,31.010916889999997,31.010916889999997,38.120832132812495,38.120832132812495,1.4952758610450927,1.4952758610450927,1.4251881247297997,1.4251881247297997,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000022911<==>ENSMUSG00000033228,ENSMUSG00000022911,ENSMUSG00000033228,RNAseq<==>RNAseq,0.05799031816457279,0.0038503204637324114,0.0020082755054294677,0.05799031816457279,0.0038503204637324114,0.0020082755054294677,4.2833905253406534e-08,0.6904761904761905,0.8809523809523809,0.9047619047619048,0.6904761904761905,0.8809523809523809,0.9047619047619048,0.8253968253968255,2.9963182797550863e-07,ENSMUSG00000022911,4.168030871,4.168030871,5.347514890156251,5.347514890156251,1.237927839305035,1.237927839305035,1.33207617610122,1.33207617610122,ENSMUSG00000033228,51.507625094999995,51.507625094999995,73.1114856303125,73.1114856303125,2.1428147138995555,2.1428147138995555,2.138718508751722,2.138718508751722,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000028797<==>ENSMUSG00000025194,ENSMUSG00000028797,ENSMUSG00000025194,RNAseq<==>RNAseq,0.03655276105286082,0.0149026676862301,0.0020082755054294677,0.03655276105286082,0.0149026676862301,0.0020082755054294677,1.8840215164543631e-07,0.7380952380952381,0.8095238095238095,0.9047619047619048,0.7380952380952381,0.8095238095238095,0.9047619047619048,0.8174603174603176,9.672194968276272e-07,ENSMUSG00000028797,112.7094583,112.7094583,118.0304665534375,118.0304665534375,0.6556310648672629,0.6556310648672629,0.5785555217540936,0.5785555217540936,ENSMUSG00000025194,117.85842815,117.85842815,274.09618388812504,274.09618388812504,3.2007734036102433,3.2007734036102433,3.2086991380101786,3.2086991380101786,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid360<==>lipid378,lipid360,lipid378,lipid_metab<==>lipid_metab,0.03655276105286082,0.13895995716070672,0.01384425737797413,0.03655276105286082,0.13895995716070672,0.01384425737797413,0.00013976555729276445,0.7380952380952381,0.5714285714285714,0.8143858581010162,0.7380952380952381,0.5714285714285714,0.8143858581010162,0.7079698892082753,0.00068509205715815,lipid360,113.74732755,113.74732755,108.47861748375,108.47861748375,1.9248160340627114,1.9248160340627114,2.063006906546456,2.063006906546456,lipid378,127.0671306,127.0671306,136.9285137540625,136.9285137540625,1.3664709482562414,1.3664709482562414,1.3129844651635632,1.3129844651635632,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid479<==>lipid491,lipid479,lipid491,lipid_metab<==>lipid_metab,0.0038503204637324114,0.010175540123456787,0.11396448084515579,0.0038503204637324114,0.010175540123456787,0.11396448084515579,1.8708453822719349e-06,0.8809523809523809,0.8333333333333334,0.6024533658898499,0.8809523809523809,0.8333333333333334,0.6024533658898499,0.7722463600585213,1.9776531486136296e-05,lipid479,188.98666565000002,188.98666565000002,318.61057281681263,318.61057281681263,-5.1383904348684,-5.1383904348684,-5.478552754652763,-5.478552754652763,lipid491,1680.1575645,1680.1575645,1818.2910288918752,1818.2910288918752,-4.24539256082515,-4.24539256082515,-4.08982689251154,-4.08982689251154,True,True,1.0,-1.0,-1.0,1.0,1,1.0
ENSMUSG00000074422<==>ENSMUSG00000053877,ENSMUSG00000074422,ENSMUSG00000053877,RNAseq<==>RNAseq,0.0038503204637324114,0.006530017254715304,0.08555889101267318,0.0038503204637324114,0.006530017254715304,0.08555889101267318,5.718451274098226e-07,0.8809523809523809,0.8571428571428571,0.6428571428571429,0.8809523809523809,0.8571428571428571,0.6428571428571429,0.7936507936507936,2.42369242954512e-06,ENSMUSG00000074422,10.023149108,10.023149108,13.838264049781246,13.838264049781246,1.9502816383292105,1.9502816383292105,1.8246650127121393,1.8246650127121393,ENSMUSG00000053877,3.9249935525,3.9249935525,7.318775778000001,7.318775778000001,3.29554367901389,3.29554367901389,3.0977354287200654,3.0977354287200654,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000024921<==>ENSMUSG00000058056,ENSMUSG00000024921,ENSMUSG00000058056,RNAseq<==>RNAseq,0.06209269238231711,0.0002604000243872527,0.03655276105286082,0.06209269238231711,0.0002604000243872527,0.03655276105286082,6.788977195656516e-08,0.6826469692905577,0.9523809523809523,0.7380952380952381,0.6826469692905577,0.9523809523809523,0.7380952380952381,0.7910410532555826,4.308973958884975e-07,ENSMUSG00000024921,194.51729395,194.51729395,214.29236308625,214.29236308625,1.4533899323727102,1.4533899323727102,1.305007175302175,1.305007175302175,ENSMUSG00000058056,74.741700345,74.741700345,77.41293015312499,77.41293015312499,1.1710447624272804,1.1710447624272804,1.0374798158436127,1.0374798158436127,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid70<==>lipid484,lipid70,lipid484,lipid_metab<==>lipid_metab,0.022867333969736812,0.14633153260555043,0.09089043638915878,0.022867333969736812,0.14633153260555043,0.09089043638915878,0.0012034460024953678,-0.7784570702436183,-0.5628843430992317,-0.6347419188140273,-0.7784570702436183,-0.5628843430992317,-0.6347419188140273,-0.6586944440522924,0.003930224173912718,lipid70,1691.6816845,1691.6816845,1655.5362608875002,1655.5362608875002,2.557955301946821,2.557955301946821,1.8983781638388002,1.8983781638388002,lipid484,1014.0899383000001,1014.0899383000001,994.3134547281251,994.3134547281251,-1.2517799770284639,-1.2517799770284639,-1.4175538930729599,-1.4175538930729599,True,True,-1.0,1.0,-1.0,-1.0,1,-1.0
ENSMUSG00000031357<==>ENSMUSG00000032407,ENSMUSG00000031357,ENSMUSG00000032407,RNAseq<==>RNAseq,0.05799031816457279,0.0038503204637324114,0.0020082755054294677,0.05799031816457279,0.0038503204637324114,0.0020082755054294677,4.2833905253406534e-08,0.6904761904761905,0.8809523809523809,0.9047619047619048,0.6904761904761905,0.8809523809523809,0.9047619047619048,0.8253968253968255,2.9963182797550863e-07,ENSMUSG00000031357,5.607516424,5.607516424,9.0700643085,9.0700643085,2.748781533228978,2.748781533228978,2.651955010430864,2.651955010430864,ENSMUSG00000032407,45.134414140000004,45.134414140000004,53.2301512746875,53.2301512746875,0.8433904882065308,0.8433904882065308,0.8424628769633505,0.8424628769633505,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid464<==>lipid491,lipid464,lipid491,lipid_metab<==>lipid_metab,0.0008629681828999817,0.18272075053971493,0.1765098301165559,0.0008629681828999817,0.18272075053971493,0.1765098301165559,3.386168175996905e-05,0.9285714285714286,0.5238095238095238,0.5301589619830679,0.9285714285714286,0.5238095238095238,0.5301589619830679,0.6608466381213401,0.00021486344007499446,lipid464,495.1828618,495.1828618,774.0525055305001,774.0525055305001,-10.784872650276908,-10.784872650276908,-5.549517705048272,-5.549517705048272,lipid491,1680.1575645,1680.1575645,1818.2910288918752,1818.2910288918752,-4.24539256082515,-4.24539256082515,-4.08982689251154,-4.08982689251154,True,True,1.0,-1.0,-1.0,1.0,1,1.0
ENSMUSG00000024975<==>ENSMUSG00000029634,ENSMUSG00000024975,ENSMUSG00000029634,RNAseq<==>RNAseq,0.020815127253525318,0.0149026676862301,0.0038503204637324114,0.020815127253525318,0.0149026676862301,0.0038503204637324114,2.177610986414841e-07,0.7857142857142857,0.8095238095238095,0.8809523809523809,0.7857142857142857,0.8095238095238095,0.8809523809523809,0.8253968253968255,1.0878461932134052e-06,ENSMUSG00000024975,28.81852481,28.81852481,67.8937165944375,67.8937165944375,3.548292686621863,3.548292686621863,3.478626078395272,3.478626078395272,ENSMUSG00000029634,36.7567349,36.7567349,46.948111321249996,46.948111321249996,2.2111669458633023,2.2111669458633023,1.9611156113341512,1.9611156113341512,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid532<==>lipid499,lipid532,lipid499,lipid_metab<==>lipid_metab,0.1600256425388966,0.019544537274857787,0.1017330374542646,0.1600256425388966,0.019544537274857787,0.1017330374542646,0.0012834736390939013,0.5476190476190477,0.790433332862751,0.6190476190476191,0.5476190476190477,0.790433332862751,0.6190476190476191,0.6523666665098059,0.0041420022974641615,lipid532,1648.2402849999999,1648.2402849999999,4319.540769928126,4319.540769928126,-3.2159976198201106,-3.2159976198201106,-3.0041534835124146,-3.0041534835124146,lipid499,150.37960594999998,150.37960594999998,645.6140465271249,645.6140465271249,-14.616430376875707,-14.616430376875707,-14.17241422289426,-14.17241422289426,True,True,1.0,-1.0,-1.0,1.0,1,1.0
ENSMUSG00000080542<==>ENSMUSG00000026740,ENSMUSG00000080542,ENSMUSG00000026740,RNAseq<==>RNAseq,0.0020082755054294677,0.0038503204637324114,0.07098765432098764,0.0020082755054294677,0.0038503204637324114,0.07098765432098764,6.002614970002848e-08,0.9047619047619048,0.8809523809523809,0.6666666666666666,0.9047619047619048,0.8809523809523809,0.6666666666666666,0.8174603174603173,3.9220671180441144e-07,ENSMUSG00000080542,16.53098586,16.53098586,44.80126392456249,44.80126392456249,4.45588422620945,4.45588422620945,4.152318274699826,4.152318274699826,ENSMUSG00000026740,49.876332985000005,49.876332985000005,55.947413870937496,55.947413870937496,0.80834581356589,0.80834581356589,0.8142257707200391,0.8142257707200391,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid110<==>lipid142,lipid110,lipid142,lipid_metab<==>lipid_metab,0.03544853929737523,0.0016908608862384155,0.006530017254715304,0.03544853929737523,0.0016908608862384155,0.006530017254715304,3.412162127828116e-08,0.7409638554216867,0.9101959590540769,0.8571428571428571,0.7409638554216867,0.9101959590540769,0.8571428571428571,0.8361008905395401,6.95955945423447e-07,lipid110,18.731704045,18.731704045,16.38835547253125,16.38835547253125,9.223966730761955,9.223966730761955,9.215215532055815,9.215215532055815,lipid142,31.668480395,31.668480395,27.912648296343754,27.912648296343754,7.02603778133084,7.02603778133084,2.045352039694631,2.045352039694631,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000021039<==>ENSMUSG00000016756,ENSMUSG00000021039,ENSMUSG00000016756,RNAseq<==>RNAseq,0.0038503204637324114,0.0149026676862301,0.006530017254715304,0.0038503204637324114,0.0149026676862301,0.006530017254715304,3.171839213225595e-08,0.8809523809523809,0.8095238095238095,0.8571428571428571,0.8809523809523809,0.8095238095238095,0.8571428571428571,0.8492063492063492,2.357741515672281e-07,ENSMUSG00000021039,6.7319306445,6.7319306445,9.237047369375002,9.237047369375002,1.9848621157948085,1.9848621157948085,2.0941996454544425,2.0941996454544425,ENSMUSG00000016756,43.21134246,43.21134246,75.22678917437497,75.22678917437497,2.3123666367049776,2.3123666367049776,2.279717947355402,2.279717947355402,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000074422<==>ENSMUSG00000064294,ENSMUSG00000074422,ENSMUSG00000064294,RNAseq<==>RNAseq,0.04652823228416728,0.0038503204637324114,0.03655276105286082,0.04652823228416728,0.0038503204637324114,0.03655276105286082,3.461481650250939e-06,0.7142857142857143,0.8809523809523809,0.7380952380952381,0.7142857142857143,0.8809523809523809,0.7380952380952381,0.7777777777777778,1.0679528936656956e-05,ENSMUSG00000074422,10.023149108,10.023149108,13.838264049781246,13.838264049781246,1.9502816383292105,1.9502816383292105,1.8246650127121393,1.8246650127121393,ENSMUSG00000064294,134.11088405,134.11088405,159.58036926593752,159.58036926593752,1.03249517726516,1.03249517726516,1.00959880350458,1.00959880350458,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid512<==>lipid299,lipid512,lipid299,lipid_metab<==>lipid_metab,0.022867333969736812,0.15701842199789104,0.17962896715692656,0.022867333969736812,0.15701842199789104,0.17962896715692656,0.003452607423362265,-0.7784570702436183,-0.5509080804800992,-0.526955555241834,-0.7784570702436183,-0.5509080804800992,-0.526955555241834,-0.6187735686551838,0.00935581924075706,lipid512,236.82274304999999,236.82274304999999,730.9080146028124,730.9080146028124,-5.702374961518705,-5.702374961518705,-5.573033698617067,-5.573033698617067,lipid299,67.05863568,67.05863568,74.33917240115625,74.33917240115625,0.8478996218322299,0.8478996218322299,1.375181012832233,1.375181012832233,True,True,-1.0,-1.0,1.0,-1.0,1,-1.0
lipid517<==>lipid464,lipid517,lipid464,lipid_metab<==>lipid_metab,0.020815127253525318,0.05799031816457279,0.13895995716070672,0.020815127253525318,0.05799031816457279,0.13895995716070672,0.0005090059463342634,0.7857142857142857,0.6904761904761905,0.5714285714285714,0.7857142857142857,0.6904761904761905,0.5714285714285714,0.6825396825396824,0.0019380555529067362,lipid517,51.87285156,51.87285156,118.012356119,118.012356119,-3.274189205530382,-3.274189205530382,-3.2295273989025146,-3.2295273989025146,lipid464,495.1828618,495.1828618,774.0525055305001,774.0525055305001,-10.784872650276908,-10.784872650276908,-5.549517705048272,-5.549517705048272,True,True,1.0,-1.0,-1.0,1.0,1,1.0
ENSMUSG00000021549<==>ENSMUSG00000027677,ENSMUSG00000021549,ENSMUSG00000027677,RNAseq<==>RNAseq,0.0038503204637324114,0.03655276105286082,0.0038503204637324114,0.0038503204637324114,0.03655276105286082,0.0038503204637324114,5.87524436494521e-08,0.8809523809523809,0.7380952380952381,0.8809523809523809,0.8809523809523809,0.7380952380952381,0.8809523809523809,0.8333333333333334,3.853646785901723e-07,ENSMUSG00000021549,26.056529734999998,26.056529734999998,31.804662606562502,31.804662606562502,1.374840200408129,1.374840200408129,1.4351889237936462,1.4351889237936462,ENSMUSG00000027677,29.18277836,29.18277836,32.881919283125,32.881919283125,1.5854286848458183,1.5854286848458183,1.5440670428537837,1.5440670428537837,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000080542<==>ENSMUSG00000015759,ENSMUSG00000080542,ENSMUSG00000015759,RNAseq<==>RNAseq,3.314396026200151e-05,0.0020082755054294677,0.05799031816457279,3.314396026200151e-05,0.0020082755054294677,0.05799031816457279,1.2396396316588247e-11,-0.9761904761904762,-0.9047619047619048,-0.6904761904761905,-0.9761904761904762,-0.9047619047619048,-0.6904761904761905,-0.8571428571428572,6.423548844941347e-10,ENSMUSG00000080542,16.53098586,16.53098586,44.80126392456249,44.80126392456249,4.45588422620945,4.45588422620945,4.152318274699826,4.152318274699826,ENSMUSG00000015759,74.49250104999999,74.49250104999999,74.89383449406249,74.89383449406249,-0.5967339881809121,-0.5967339881809121,-0.5937673009710224,-0.5937673009710224,True,True,-1.0,1.0,-1.0,-1.0,1,-1.0
ENSMUSG00000052428<==>ENSMUSG00000058056,ENSMUSG00000052428,ENSMUSG00000058056,RNAseq<==>RNAseq,0.08555889101267318,0.0020082755054294677,0.006530017254715304,0.08555889101267318,0.0020082755054294677,0.006530017254715304,1.9643980075508855e-07,0.6428571428571429,0.9047619047619048,0.8571428571428571,0.6428571428571429,0.9047619047619048,0.8571428571428571,0.8015873015873015,9.990372354178955e-07,ENSMUSG00000052428,85.646484715,85.646484715,93.01949581593749,93.01949581593749,0.7531066146378727,0.7531066146378727,0.7430896672022975,0.7430896672022975,ENSMUSG00000058056,74.741700345,74.741700345,77.41293015312499,77.41293015312499,1.1710447624272804,1.1710447624272804,1.0374798158436127,1.0374798158436127,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid436<==>lipid504,lipid436,lipid504,lipid_metab<==>lipid_metab,0.020815127253525318,0.1017330374542646,0.09910080782353455,0.020815127253525318,0.1017330374542646,0.09910080782353455,0.0007054873548672151,0.7857142857142857,0.6190476190476191,0.6227656561948947,0.7857142857142857,0.6190476190476191,0.6227656561948947,0.6758425203189331,0.002529016519269905,lipid436,31.82052161,31.82052161,51.791804770562486,51.791804770562486,-1.6632527592347432,-1.6632527592347432,-6.009315364534523,-6.009315364534523,lipid504,252.0385919,252.0385919,302.42083652828126,302.42083652828126,-1.724264071242547,-1.724264071242547,-1.6672370682783086,-1.6672370682783086,True,True,1.0,-1.0,-1.0,1.0,1,1.0
ENSMUSG00000021549<==>ENSMUSG00000052337,ENSMUSG00000021549,ENSMUSG00000052337,RNAseq<==>RNAseq,0.0008629681828999817,0.07098765432098764,0.0020082755054294677,0.0008629681828999817,0.07098765432098764,0.0020082755054294677,4.85177572673546e-09,0.9285714285714286,0.6666666666666666,0.9047619047619048,0.9285714285714286,0.6666666666666666,0.9047619047619048,0.8333333333333335,5.5462462765190796e-08,ENSMUSG00000021549,26.056529734999998,26.056529734999998,31.804662606562502,31.804662606562502,1.374840200408129,1.374840200408129,1.4351889237936462,1.4351889237936462,ENSMUSG00000052337,84.52013333,84.52013333,102.77382856968748,102.77382856968748,1.4698097623190023,1.4698097623190023,1.3140371736482006,1.3140371736482006,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000046111<==>ENSMUSG00000026740,ENSMUSG00000046111,ENSMUSG00000026740,RNAseq<==>RNAseq,0.0149026676862301,0.05006339467042144,0.006530017254715304,0.0149026676862301,0.05006339467042144,0.006530017254715304,2.1531061911801274e-06,0.8095238095238095,0.7065994945288229,0.8571428571428571,0.8095238095238095,0.7065994945288229,0.8571428571428571,0.7910887203984965,7.178896369547331e-06,ENSMUSG00000046111,4.9699053585,4.9699053585,6.844562711656249,6.844562711656249,1.5489939321524107,1.5489939321524107,1.7206881150192839,1.7206881150192839,ENSMUSG00000026740,49.876332985000005,49.876332985000005,55.947413870937496,55.947413870937496,0.80834581356589,0.80834581356589,0.8142257707200391,0.8142257707200391,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid489<==>lipid513,lipid489,lipid513,lipid_metab<==>lipid_metab,0.010175540123456787,0.0038503204637324114,0.006530017254715304,0.010175540123456787,0.0038503204637324114,0.006530017254715304,1.6716755642413317e-08,0.8333333333333334,0.8809523809523809,0.8571428571428571,0.8333333333333334,0.8809523809523809,0.8571428571428571,0.8571428571428572,3.8326951706333886e-07,lipid489,1317.0935963,1317.0935963,1415.075888653125,1415.075888653125,-2.3617700045800625,-2.3617700045800625,-2.331316992733589,-2.331316992733589,lipid513,571.2361842,571.2361842,567.9368076811563,567.9368076811563,-5.022513598422702,-5.022513598422702,-5.058466292446816,-5.058466292446816,True,True,1.0,-1.0,-1.0,1.0,1,1.0
ENSMUSG00000062949<==>ENSMUSG00000046230,ENSMUSG00000062949,ENSMUSG00000046230,RNAseq<==>RNAseq,0.0038503204637324114,0.006530017254715304,0.0149026676862301,0.0038503204637324114,0.006530017254715304,0.0149026676862301,3.171839213225595e-08,0.8809523809523809,0.8571428571428571,0.8095238095238095,0.8809523809523809,0.8571428571428571,0.8095238095238095,0.8492063492063492,2.357741515672281e-07,ENSMUSG00000062949,85.9382655,85.9382655,101.94265857968749,101.94265857968749,1.1158504887210916,1.1158504887210916,1.0591817286286682,1.0591817286286682,ENSMUSG00000046230,5.665342365,5.665342365,8.003186248843749,8.003186248843749,2.4972358365265412,2.4972358365265412,2.3245240356429955,2.3245240356429955,True,True,1.0,1.0,1.0,1.0,1,1.0
ENSMUSG00000024188<==>ENSMUSG00000072294,ENSMUSG00000024188,ENSMUSG00000072294,RNAseq<==>RNAseq,0.04652823228416728,0.07098765432098764,0.0038503204637324114,0.04652823228416728,0.07098765432098764,0.0038503204637324114,9.94478038782634e-06,0.7142857142857143,0.6666666666666666,0.8809523809523809,0.7142857142857143,0.6666666666666666,0.8809523809523809,0.753968253968254,2.5872145969450834e-05,ENSMUSG00000024188,25.769067735,25.769067735,27.7709003740625,27.7709003740625,0.9996822858286636,0.9996822858286636,0.9645412387228752,0.9645412387228752,ENSMUSG00000072294,6.141205149499999,6.141205149499999,7.98003396640625,7.98003396640625,1.8676915334839586,1.8676915334839586,1.4893813178154938,1.4893813178154938,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid327<==>lipid524,lipid327,lipid524,lipid_metab<==>lipid_metab,0.09089043638915878,0.0149026676862301,0.016540722800677185,0.09089043638915878,0.0149026676862301,0.016540722800677185,2.4173442926651042e-05,-0.6347419188140273,-0.8095238095238095,-0.8024095954818835,-0.6347419188140273,-0.8095238095238095,-0.8024095954818835,-0.7488917746065734,0.00016335147577677605,lipid327,47.86802569,47.86802569,53.988206931250005,53.988206931250005,0.7186200679647893,0.7186200679647893,0.9045187495398884,0.9045187495398884,lipid524,17.54678022,17.54678022,28.131494054375,28.131494054375,-11.387702699209001,-11.387702699209001,-11.250642249715114,-11.250642249715114,True,True,-1.0,1.0,-1.0,-1.0,1,-1.0
ENSMUSG00000062981<==>ENSMUSG00000050697,ENSMUSG00000062981,ENSMUSG00000050697,RNAseq<==>RNAseq,0.05799031816457279,3.314396026200151e-05,0.0020082755054294677,0.05799031816457279,3.314396026200151e-05,0.0020082755054294677,1.2396396316588247e-11,0.6904761904761905,0.9761904761904762,0.9047619047619048,0.6904761904761905,0.9761904761904762,0.9047619047619048,0.8571428571428572,6.423548844941347e-10,ENSMUSG00000062981,54.154224815000006,54.154224815000006,51.89505545843749,51.89505545843749,-0.5455827616148922,-0.5455827616148922,-0.48103862246394985,-0.48103862246394985,ENSMUSG00000050697,9.0470508105,9.0470508105,9.184597591187499,9.184597591187499,-0.7714781346626661,-0.7714781346626661,-0.6880854708828008,-0.6880854708828008,True,True,1.0,-1.0,-1.0,1.0,1,1.0
lipid495<==>lipid388,lipid495,lipid388,lipid_metab<==>lipid_metab,0.1017330374542646,0.04652823228416728,0.0008629681828999817,0.1017330374542646,0.04652823228416728,0.0008629681828999817,1.6205370482128574e-06,-0.6190476190476191,-0.7142857142857143,-0.9285714285714286,-0.6190476190476191,-0.7142857142857143,-0.9285714285714286,-0.753968253968254,1.757191807664806e-05,lipid495,52.3676835,52.3676835,81.97748509915627,81.97748509915627,-10.548470202713716,-10.548470202713716,-10.229758329037093,-10.229758329037093,lipid388,170.8867415,170.8867415,193.39542752928125,193.39542752928125,8.03844215599832,8.03844215599832,4.4613626897630025,4.4613626897630025,True,True,-1.0,-1.0,1.0,-1.0,1,-1.0
ENSMUSG00000022911<==>ENSMUSG00000066406,ENSMUSG00000022911,ENSMUSG00000066406,RNAseq<==>RNAseq,0.08555889101267318,0.0038503204637324114,0.03655276105286082,0.08555889101267318,0.0038503204637324114,0.03655276105286082,9.122935415412692e-06,0.6428571428571429,0.8809523809523809,0.7380952380952381,0.6428571428571429,0.8809523809523809,0.7380952380952381,0.753968253968254,2.407153020933349e-05,ENSMUSG00000022911,4.168030871,4.168030871,5.347514890156251,5.347514890156251,1.237927839305035,1.237927839305035,1.33207617610122,1.33207617610122,ENSMUSG00000066406,50.022056004999996,50.022056004999996,61.900711248125,61.900711248125,1.4406527049623647,1.4406527049623647,1.412780288075353,1.412780288075353,True,True,1.0,1.0,1.0,1.0,1,1.0
lipid433<==>lipid86,lipid433,lipid86,lipid_metab<==>lipid_metab,0.002438796796382347,0.12619898553608927,0.18528510892000527,0.002438796796382347,0.12619898553608927,0.18528510892000527,0.000101776692615995,-0.8982196964349443,-0.5868368683374969,-0.521221693782922,-0.8982196964349443,-0.5868368683374969,-0.521221693782922,-0.6687594195184544,0.0005296123612522144,lipid433,280.4614173,280.4614173,319.1519903468749,319.1519903468749,0.6484480066050247,0.6484480066050247,0.6111269420940464,0.6111269420940464,lipid86,308.989163,308.989163,462.7434694178125,462.7434694178125,-1.6945132077072604,-1.6945132077072604,-1.4855671426026384,-1.4855671426026384,True,True,-1.0,1.0,-1.0,-1.0,1,-1.0
lipid436<==>lipid391,lipid436,lipid391,lipid_metab<==>lipid_metab,0.01540604211410605,0.03655276105286082,0.0021376469091087015,0.01540604211410605,0.03655276105286082,0.0021376469091087015,2.205952481842191e-07,-0.8072875102923988,-0.7380952380952381,-0.9027075674773932,-0.8072875102923988,-0.7380952380952381,-0.9027075674773932,-0.8160301052883433,3.3543931482565643e-06,lipid436,31.82052161,31.82052161,51.791804770562486,51.791804770562486,-1.6632527592347432,-1.6632527592347432,-6.009315364534523,-6.009315364534523,lipid391,4906.541934,4906.541934,5220.275269093751,5220.275269093751,1.124667242566839,1.124667242566839,1.017077124529509,1.017077124529509,True,True,-1.0,-1.0,1.0,-1.0,1,-1.0
lipid518<==>lipid486,lipid518,lipid486,lipid_metab<==>lipid_metab,0.1600256425388966,0.020815127253525318,0.0348550393366641,0.1600256425388966,0.020815127253525318,0.0348550393366641,0.0002959649732558271,0.5476190476190477,0.7857142857142857,0.7425282823862206,0.5476190476190477,0.7857142857142857,0.7425282823862206,0.6919538719065179,0.0012628945052382753,lipid518,14.16471549,14.16471549,42.177853516093755,42.177853516093755,-9.036678376262019,-9.036678376262019,-8.921412332428908,-8.921412332428908,lipid486,4763.071905,4763.071905,7100.036213603124,7100.036213603124,-2.5323259381881127,-2.5323259381881127,-2.2645653736284435,-2.2645653736284435,True,True,1.0,-1.0,-1.0,1.0,1,1.0
